context,internal,kind,match,path,severity
_4cls.npy | seed_iv_subjects.npy | _best.pt | .pth/.pt | 02_deep_models.ipynb | C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoi,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
baseline.pt | teacher_pretrained.pt | student_baseline.pt | copy_manifest.csv | C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads | C:\Us,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
y_manifest.csv | C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads | C:\Users\Saif\Desktop\CSE400\C\check,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
ights | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads | C:\Users\Saif\Desktop\CSE400\C\checkpoints | _best\.pt | pat.mat | NEW.mat | OLD.mat | M20_62ch_s1_f01_best.pt | model_M20,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\checkpoints,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
"orch | import os | import numpy | import scipy.io"",""pick_state, detect_family"",,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync | sub001_ses,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
6_6ch_best.pt | C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync | sub001_ses01.npy | norm_62ch.npz | manifest.json | z_score_saved_in_norm_stat,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
"_model_id, standardize_channel_label, get_model_name, save_figure, save_table"",,C:\Users\Saif\Desktop\CSE400\C | classical_ml_summary.csv | deep_models_master_summary.csv | M25_62ch_summary.",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
"book, join_cells, extract_model_block, extract_model_lines, preview_text_file"",,C:\Users\Saif\Desktop\CSE400\C | 02_deep_models.ipynb | 08_final_stats_and_figures.ipynb | 08_final_stats_and_",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
"    from scipy.stats import gaussian_kde"",""eda_done, mark_done, maybe_reshape"",,C:\Users\Saif\Desktop\CSE400\C | torch.backends.cuda.mat | seed_iv_X_62ch.npy | seed_iv_X_6ch.npy | seed_iv_y_",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
"ynb,21.51 KB,2,2,0,True,2,""import os | from pathlib import Path |  import os"",,,C:\Users\Saif\Desktop\CSE400\C | .pkl.pkl,,ok,,KEEP_AS_PROVENANCE_THEN_CLEAN_OR_CONVERT C\knowledge-distillati",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\C,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
"_file, should_skip_dir, notebook_summary, build_tree_text, walk_dir, md_table"",,C:\Users\Saif\Desktop\CSE400 | cell01_project_inventory.csv | cell01_project_inventory.json | cell01_summary",True,project_absolute_path,C:\Users\Saif\Desktop\CSE400,results/audit/cell02_notebook_analysis.csv,ALLOW_INTERNAL_REVIEW
C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility ├── configs │   └── channel_map_62_to_,True,windows_user_path,C:\Users\Saif,results/audit/cell03_staging_repo_tree.txt,ALLOW_INTERNAL_REVIEW
C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility ├── configs │   └── channel_map_62_to_6.json (275.00 B) ├── data_splits ├── doc,True,windows_absolute_path,C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility,results/audit/cell03_staging_repo_tree.txt,ALLOW_INTERNAL_REVIEW
C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility ├── configs │   └── channel_map_62_to_6.json (275.00 B) ├── data_splits ├── doc,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility,results/audit/cell03_staging_repo_tree.txt,ALLOW_INTERNAL_REVIEW
taging Repository Report  Generated: `2026-05-17_23-33-10`  ## Staging folder  `C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility`  ## Summary  | Item | Value | |---|--,True,windows_user_path,C:\Users\Saif,results/audit/cell03_staging_report.md,ALLOW_INTERNAL_REVIEW
taging Repository Report  Generated: `2026-05-17_23-33-10`  ## Staging folder  `C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility`  ## Summary  | Item | Value | |---|---:| | Files in staging repository | 150 | ,True,windows_absolute_path,C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility`,results/audit/cell03_staging_report.md,ALLOW_INTERNAL_REVIEW
taging Repository Report  Generated: `2026-05-17_23-33-10`  ## Staging folder  `C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility`  ## Summary  | Item | Value | |---|---:| | Files in staging repository | 150 | ,True,project_absolute_path,C:\Users\Saif\Desktop\CSE400\CLISA-EWU-reproducibility`,results/audit/cell03_staging_report.md,ALLOW_INTERNAL_REVIEW
"{   ""timestamp"": ""2026-05-17_23-35-17"",   ""staging_repo"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility"",   ""notebooks_inspected"": 18,   ""total_code_cells"": 451,   ""raw_exports_create",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"ooks_inspected"": 18,   ""total_code_cells"": 451,   ""raw_exports_created"": [     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00_eda_seediv.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00_eda_seediv.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"SA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00_eda_seediv.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00b_eda_faced.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00b_eda_faced.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"SA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00b_eda_faced.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00c_phaseB_reproduce.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\00c_phaseB_reproduce.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"reproducibility\\scripts\\_raw_notebook_exports\\00c_phaseB_reproduce.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\01_classical_ml.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\01_classical_ml.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"-EWU-reproducibility\\scripts\\_raw_notebook_exports\\01_classical_ml.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\02_deep_models.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\02_deep_models.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"A-EWU-reproducibility\\scripts\\_raw_notebook_exports\\02_deep_models.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\03_5_and_04b_faced_models_kaggle_v2_Incomplete.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\03_5_and_04b_faced_models_kaggle_v2_Incomplete.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"_raw_notebook_exports\\03_5_and_04b_faced_models_kaggle_v2_Incomplete.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\06_graph_former_v3.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\06_graph_former_v3.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"U-reproducibility\\scripts\\_raw_notebook_exports\\06_graph_former_v3.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\08_final_stats_and_figures.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\08_final_stats_and_figures.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"ucibility\\scripts\\_raw_notebook_exports\\08_final_stats_and_figures.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\08_final_stats_and_figures_v2.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\08_final_stats_and_figures_v2.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"bility\\scripts\\_raw_notebook_exports\\08_final_stats_and_figures_v2.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\09_final_results_rebuild_verified.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\09_final_results_rebuild_verified.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"ty\\scripts\\_raw_notebook_exports\\09_final_results_rebuild_verified.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\10_wearkd_seediv_calibrated_clip_loso_test.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\10_wearkd_seediv_calibrated_clip_loso_test.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"ts\\_raw_notebook_exports\\10_wearkd_seediv_calibrated_clip_loso_test.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\10_wearkd_seediv_calibrated_clip_loso.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\10_wearkd_seediv_calibrated_clip_loso.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"scripts\\_raw_notebook_exports\\10_wearkd_seediv_calibrated_clip_loso.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\CSE400C_PhaseBC_Master.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\CSE400C_PhaseBC_Master.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"producibility\\scripts\\_raw_notebook_exports\\CSE400C_PhaseBC_Master.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\dataset.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\dataset.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"0\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\dataset.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\knowledge_distillation.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\knowledge_distillation.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"producibility\\scripts\\_raw_notebook_exports\\knowledge_distillation.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\neurosync_data_setup.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\neurosync_data_setup.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"reproducibility\\scripts\\_raw_notebook_exports\\neurosync_data_setup.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\save_the_pts.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_r",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\save_the_pts.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"ISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\save_the_pts.py"",     ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\seediv_raw_clisa_first_sota_fullrun.py""   ],   ""category_counts"": {     ""preprocessing"": 356,     ""figures"": 156,     ",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\scripts\\_raw_notebook_exports\\seediv_raw_clisa_first_sota_fullrun.py,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"  ""evaluation"": 167,     ""other"": 15   },   ""outputs"": {     ""cell_index_csv"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_notebook_cell_index.csv"",     ""notebook_summary_csv"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-repr",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_notebook_cell_index.csv,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"ebook_extraction\\cell04_notebook_cell_index.csv"",     ""notebook_summary_csv"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_notebook_summary.csv"",     ""imports_csv"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibili",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_notebook_summary.csv,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"\\cell04_notebook_extraction\\cell04_notebook_summary.csv"",     ""imports_csv"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_imports_by_notebook.csv"",     ""conversion_plan_md"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reprod",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_imports_by_notebook.csv,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"otebook_extraction\\cell04_imports_by_notebook.csv"",     ""conversion_plan_md"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_notebook_to_script_conversion_plan.md"",     ""summary_json"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibil",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_notebook_to_script_conversion_plan.md,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"extraction\\cell04_notebook_to_script_conversion_plan.md"",     ""summary_json"": ""C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_extraction_summary.json""   } }",True,windows_absolute_path,C:\\Users\\Saif\\Desktop\\CSE400\\CLISA-EWU-reproducibility\\results\\audit\\cell04_notebook_extraction\\cell04_extraction_summary.json,results/audit/cell04_notebook_extraction/cell04_extraction_summary.json,ALLOW_INTERNAL_REVIEW
"webapp repository or docs/demo only; src/clisa_ewu/models.py,    import torch,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False 00_eda_seediv.ipynb,3,38,1137,# ═════════════════",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"CELL 2.1 — Resolve project root,audit_verification,scripts/verify_results.py,,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False 09_final_results_rebuild_verified.ipynb,6,31,1354",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
",""import os, shutil"",other,manual review,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False dataset.ipynb,1,38,1431,""import os, shutil"",prepr",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"cess_faced.py; scripts/verify_results.py,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False knowledge-distillation.ipynb,0,316,13470,# -*- co",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"e webapp repository or docs/demo only,import torch | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync\models\checkpoints\M26_6ch_b",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"rate webapp repository or docs/demo only,import os | from pathlib import Path,,,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"b import Path,,,C:\Users\Saif\Desktop\CSE400\C\data\SEED_IV\ExtractedFeatures | C:\Users\Saif\Desktop\CSE400\C\webapp\neurosync_webapp\neurosync,True,1,False neurosync_data_",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"port defaultdict | import hashlib | import os,""sha1_first_mb, is_relevant_pth"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
" | import os,""sha1_first_mb, is_relevant_pth"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints,True,1,False",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ultdict | import hashlib | import re,""quick_hash, detect_mid, is_allowed_file"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
" re,""quick_hash, detect_mid, is_allowed_file"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Downloads\g2results\checkpoints | D:\Downloads\archive\checkpoints,True,1,False",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ipts/train_baselines.py,from pathlib import Path | import shutil | import csv,,,C:\Users\Saif\Desktop\CSE400\C,True,1,False save the pts.ipynb,6,28,838,# ===================",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"m pathlib import Path | from collections import Counter | import re,detect_mid,,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False save the pts.ipynb,",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"t shutil | import re | from collections import Counter,""detect_mid, is_needed"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"ctions import Counter,""detect_mid, is_needed"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the p",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"id, is_needed"",,C:\Users\Saif\Desktop\CSE400\C | C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the pts.ipynb,8,58,1880,# ==========",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"py,from pathlib import Path | from collections import defaultdict | import re,,,C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the p",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"rom collections import defaultdict | import re,,,C:\Users\Saif\Desktop\CSE400 | C:\Users\Saif\Downloads | D:\Downloads,True,1,False save the pts.ipynb,9,56,2160,# ==========",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"thlib import Path | from collections import Counter, defaultdict | import re"",,,C:\Users\Saif\Desktop\CSE400\C\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\Saif",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"C:\Users\Saif\Desktop\CSE400\C\checkpoints | D:\Downloads\archive\checkpoints | C:\Users\Saif\Downloads\g2results\checkpoints,True,1,False save the pts.ipynb,10,23,710,# ===",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
"m pathlib import Path | from collections import Counter | import re,detect_mid,,C:\Users\Saif\Desktop\CSE400\C\checkpoints\all_model_weights,True,1,False save the pts.ipynb,",True,windows_user_path,C:\Users\Saif,results/audit/cell04_notebook_extraction/cell04_notebook_cell_index.csv,ALLOW_INTERNAL_REVIEW
